theta,theta_local,t,cyl_T,cyl_p,cyl_a,pipe_T,pipe_p,pipe_rho,pipe_u,pipe_a,pipe_AA,T_isentropic,a_isentropic,mdot_exhaust,T_error_K,T_error_frac,a_ratio_isentropic_to_pipe
1598.6773397575748,158.67733975757483,0.0,1814.9571509076318,561622.8665569387,838.5732813053145,322.1827666912024,130426.69494836565,1.410529865148883,1.725541154230578,359.79582495705137,0.999600023884522,1243.0131062638004,693.9779737296491,0.0019330838616604075,920.830339572598,0.7408050123786654,1.9288105241701703
1599.2510271507133,159.2510271507133,0.0,1813.9977112254803,560511.4943705087,838.3516047663488,322.09153997249666,130297.483628861,1.4095315910383486,1.9400287725358287,359.7448828836196,0.999600023884522,1242.6748114038814,693.883531782124,0.002171835018792012,920.5832714313848,0.740807862993037,1.9288211307417011
1599.825019579981,159.82501957998102,0.0,1813.0459087872903,559418.2779844188,838.1316348639011,322.0068329159437,130177.58849083805,1.4086050398243277,2.1733320547076236,359.6975750065966,0.999600023884522,1242.3550415588215,693.7942496532855,0.0024314169596962457,920.3482086428778,0.740809332160063,1.9288265972895755
1600.3993231588631,160.39932315886313,0.0,1812.1019060587153,558342.3094066401,837.9134105040026,321.92908604111807,130067.61423215127,1.407754942885301,2.4264037285782654,359.6541488309585,0.999600023884522,1242.0559292096896,693.7107248502753,0.0027129019760222316,920.1268431685714,0.7408095090806748,1.9288272555874981
1600.9739456583982,160.97394565839818,0.0,1811.1652653446392,557282.6477247144,837.6968318298575,321.85874216320985,129968.16883547809,1.4069860568314811,2.700201301658329,359.61485314316167,0.999600023884522,1241.7792260260048,693.6334486771639,0.0030173759051791197,919.920483862795,0.7408084018338461,1.9288231356813017
1601.548828538796,161.548828538796,0.0,1810.2355278167875,556238.3181798006,837.4817939827793,321.796250767812,129879.87008612034,1.4063032128733337,2.9956427310588727,359.57994042842114,0.999600023884522,1241.5267152699162,693.5629213210068,0.0033458956348278207,919.7304645021042,0.7408060198705821,1.9288142728280726
1602.1238876114285,162.12388761142847,0.0,1809.3120730787195,555208.4320623708,837.2681546042164,321.74206136978535,129803.33654333268,1.4057112459072703,3.3136204270203273,359.5496631320627,0.999600023884522,1241.30002270535,693.4995989884839,0.0036994997251447756,919.5579613355648,0.7408023398980007,1.9288005805578
1602.699117835158,162.69911783515795,0.0,1808.3944707107728,554192.1076134299,837.0558151502736,321.6966177979326,129739.17986913613,1.405214933947609,3.6550704431490115,359.5242704341521,0.999600023884522,1241.1008830411556,693.4439682730651,0.004079271670668396,919.404265243223,0.7407973661176865,1.9287820748114735
1603.2745146470807,163.27451464708065,0.0,1807.4825099519235,553188.2871605991,836.8447278204438,321.66035594238554,129688.00207913696,1.4048189755322158,4.020901385840325,359.504006956321,0.999600023884522,1240.93125883662,693.3965793369971,0.004486295832152281,919.2709028942344,0.7407911569219846,1.9287589732518429
1603.8500052226548,163.85000522265477,0.0,1806.5756677616596,552195.88025337,836.6347724510708,321.6337130558113,129650.40911105636,1.4045280933420716,4.411963939448056,359.4891179240687,0.999600023884522,1240.7929253806988,693.3579298881291,0.004921602176337363,919.1592123248874,0.7407837307283743,1.9287313448931163
1604.4254887477418,164.42548874774184,0.0,1805.6732902956012,551213.8799045924,836.4257984573592,321.6171186666642,129626.99845239364,1.404346937084794,4.829058070466105,359.47984405285604,0.999600023884522,1240.6874954123573,693.3284720084109,0.0053861812113741815,919.070376745693,0.740775078449734,1.928699156513675
1605.0009441435163,165.00094414351634,0.0,1804.7748970329596,550241.2900309779,836.2176952537062,321.6109905390817,129618.3539140111,1.4042800415923247,5.27300828550302,359.4764192525054,0.999600023884522,1240.6166557632403,693.3086782057957,0.005881069320769319,919.0056652241585,0.7407652161970828,1.928662468730106
1605.576327242072,165.576327242072,0.0,1803.8801893792895,549276.9457893309,836.0103942984236,321.6157377136682,129625.05039872207,1.4043318622430618,5.74458854796724,359.47907228843223,0.999600023884522,1240.5822892552305,693.2990754154654,0.0064072666582522,918.9665515415624,0.7407542083268442,1.9286215216978995
1606.1514734707432,166.1514734707432,0.0,1802.988563122042,548319.6900888513,835.8037561423347,321.6317537660392,129647.64487112816,1.4045067035993013,6.244426126508123,359.488022976002,0.999600023884522,1240.5860132307876,693.3001159860488,0.006965631089472316,918.9542594647484,0.7407420764575349,1.9285763966393137
1606.7263354966676,166.72633549666762,0.0,1802.0993282663383,547368.5336415464,835.5976213087212,321.6594188881831,129686.6797686656,1.404808744331633,6.773196526312398,359.5034833061732,0.999600023884522,1240.6292435777787,693.312195496524,0.007557097059869083,918.9698246895955,0.7407288111631415,1.9285270593777828
1607.3007293536316,167.3007293536316,0.0,1801.2122563784794,546422.2625007281,835.3919371970512,321.69908679308145,129742.66498403561,1.4052418963761346,7.331386199048251,359.5256500911446,0.999600023884522,1240.7137559011842,693.3358094919906,0.008182411344240857,919.0146691081027,0.7407144998086868,1.9284738357783948
1607.8745180609749,167.87451806097488,0.0,1800.3266395752776,545479.8603040795,835.1865399438867,321.7510907250921,129816.086773897,1.4058098725322756,7.919454491615561,359.5547082897706,0.999600023884522,1240.840811097611,693.3713090832138,0.008842314907859054,919.089720372519,0.7406991389649084,1.9284167140551398
1608.447530141716,168.44753014171602,0.0,1799.442167472219,544540.2083604411,834.9813577482502,321.8157343026607,129907.39522576866,1.4065160882705454,8.537744566756611,359.5908258601838,0.999600023884522,1241.0119033422593,693.419109882298,0.009537443601374693,919.1961690395985,0.7406827980972983,1.9283559535301198
1609.019611243787,169.01961124378704,0.0,1798.558367858046,543602.2239355291,834.7762811835277,321.89329500692935,130017.00952750791,1.4073637014106941,9.18653320124973,359.6341556829443,0.999600023884522,1241.2283059426973,693.4795650467994,0.010268384341874088,919.335010935768,0.7406655218336683,1.9282917211516897
1609.5907149655525,169.59071496555248,0.0,1797.6748531622804,542664.7801031582,834.5712203627236,321.97871084710954,130137.801688651,1.4082975130172706,9.851259116088341,359.68186779203734,0.999600023884522,1241.4726986697663,693.5478333176458,0.011018697896017607,919.4939878226567,0.7406477716408032,1.9282257334101833
1610.1607454613966,170.16074546139657,0.0,1796.7915408790473,541727.1609055916,834.3661561410476,322.0758687813588,130275.296538633,1.4093601472855979,10.542325363667244,359.7361311799942,0.999600023884522,1241.7590448206245,693.6278122420921,0.011800557449066376,919.6831760392656,0.7406293353571799,1.9281572022439832
1610.729680761409,170.7296807614091,0.0,1795.90786588043,540788.3088886411,834.1609572710609,322.1861609562031,130431.50426855749,1.4105670160340196,11.263191945501799,359.79772021540435,0.999600023884522,1242.0924489365345,693.7209232396414,0.012618255905871472,919.9062879803314,0.7406101605141748,1.9280859334637341
1611.2975191096205,171.29751910962045,0.0,1795.0233120427097,539846.9062030198,833.9555037596118,322.3098002545701,130606.77464260085,1.411920672208581,12.014021375674913,359.866749981554,0.999600023884522,1242.4740820333316,693.8274879851723,0.013472333296048343,920.1642817787615,0.7405903230374801,1.9280122101326016
1611.8642715703534,171.86427157035337,0.0,1794.1372061709128,538901.5952974522,833.7496389989745,322.44698736190054,130801.44713512025,1.4134235674870512,12.794934740078919,359.9433282087774,0.999600023884522,1242.904992349666,693.9477929108775,0.014363309702278651,920.4580049877654,0.7405698831796255,1.927936256977565
1612.4299620040047,172.42996200400466,0.0,1793.2488286011103,537950.9916215498,833.543195426308,322.59791258164097,131015.85374379835,1.415078073207496,13.606013542961112,360.02755627216,0.999600023884522,1243.3861808213055,694.0821102428839,0.01529168776367292,920.7882682396646,0.7405488998047636,1.9278582934862853
1612.9946265886715,172.9946265886715,0.0,1792.3574274983666,536993.6837811453,833.3359978329522,322.76275773827575,131250.3219268873,1.4168865022464476,14.447301045186165,360.11953023855733,0.999600023884522,1243.9186178635323,694.230702642303,0.016257954611762337,921.1558601252566,0.7405274323390783,1.9277785411483161
1613.5583129268673,173.5583129268673,0.0,1791.4622187148836,536028.234047061,833.1278633205601,322.94169811182695,131505.17759102897,1.4188511312599195,15.318802956334013,360.21934193117954,0.999600023884522,1244.503250096866,694.3938250373708,0.017262583088088663,921.5615519850389,0.7405055405948592,1.9276972227938716
1614.1210788162414,174.12107881624138,0.0,1790.562386417397,535053.179212639,832.9186014355907,323.13490434989444,131780.74805887038,1.4209742227225053,16.220487349364316,360.32707998121316,0.999600023884522,1245.1410073424538,694.5717265299775,0.018306032094112974,922.0061029925594,0.74048328466864,1.9276145622088443
1614.68299077432,174.68299077431993,0.0,1789.6570844132154,534067.031749673,832.7080144659953,323.3425443410678,132077.3649990885,1.4232580466125637,17.15228376372572,360.442830857046,0.999600023884522,1245.832809813632,694.7646523552359,0.019388746032487632,922.490265472564,0.7404607249110434,1.9275307840171307
1615.244122439696,175.24412243969596,0.0,1788.7454380332722,533068.2812063567,832.4958978673657,323.56478506785515,132395.3673504075,1.4257049019685328,18.11408156472099,360.56667988080125,0.999600023884522,1246.5795755049178,694.9728458935504,0.020511153415281414,923.0147904370626,0.7404379219539213,1.9274461137765129
1615.804552961809,175.8045529618089,0.0,1787.8265463901664,532055.3957358166,832.2820407763645,323.80179448113427,132735.10430587112,1.4283171388064793,19.10572766746114,360.6987122551448,0.999600023884522,1247.382227868537,695.1965507593264,0.02167366476397623,923.5804333874028,0.7404149367796988,1.9273607782319178
1616.3643654833977,176.3643654833977,0.0,1786.8994847815688,531026.8236509078,832.0662265580901,324.0537434634279,133096.93846109114,1.4310971811731936,20.127023775227844,360.8390141373371,0.999600023884522,1248.2417039198942,695.4360130046208,0.022876669979743105,924.1879604564663,0.740391830808255,1.9272750056343255
1616.9236457970453,176.9236457970453,0.0,1785.9633070233122,529980.9948957615,831.848233337177,324.3208079665082,133481.24925836257,1.4340475523191236,21.177723289090114,360.9876738074903,0.999600023884522,1249.1589629898635,695.6914834971194,0.024120535379433494,924.8381550233553,0.7403686659780706,1.9271890260389388
1617.4824812302497,177.48248123024973,0.0,1785.0170475194227,528916.3223398811,831.6278344676784,324.60317142167423,133888.43687992112,1.4371709031304138,22.257528030481062,361.1447829849252,0.999600023884522,1250.1349963933199,695.963220545879,0.025405600586312804,925.5318249716456,0.7403455047989498,1.9271030714984183
1618.0409597965536,178.04095979655358,0.0,1784.0597229237055,527831.2028227436,831.4047989077221,324.9010275348869,134318.9267674218,1.4404700451297934,23.366084907477944,361.3104383539418,0.999600023884522,1251.17083835115,696.2514928667322,0.026732175465463852,926.2698108162631,0.7403224103568012,1.927017376078906
1618.5991696247854,178.59916962478542,0.0,1783.0903332866162,526724.0178810097,831.1788914739711,325.2145835848005,134773.17495807877,1.443947989442966,24.502982613420084,361.4847433632197,0.999600023884522,1252.2675785482352,696.5565829912986,0.028100537259826218,927.0529949634347,0.7402994462558676,1.9269321756448206
1619.1571986633146,179.1571986633146,0.0,1782.1078626225158,525593.1341138339,830.9498729605137,325.54406434895577,135251.67444430766,1.4476079932339643,25.667748411033106,361.6678103666546,0.999600023884522,1253.426376749927,696.8787912339988,0.029510928057944044,927.8823124009712,0.7402766764865156,1.926847707368569
1619.715134647143,179.71513464714303,0.0,1781.1112788686366,524436.9031504,830.7175001152036,325.8897167913498,135754.96278237988,1.4514536152331468,26.859845021713504,361.8597631773452,0.999600023884522,1254.6484799476764,697.2184403440053,0.030963552703262034,928.7587631563265,0.7402541652105291,1.9267642089355566
1620.2730653124881,180.27306531248814,0.0,1780.0995332252405,523253.661184722,830.4815254706871,326.25181565476896,136283.63119891204,1.4554887821326652,28.07866761160415,362.06074011149866,0.999600023884522,1255.9352425527927,697.575880981474,0.03245857724159498,929.6834268980238,0.7402319764579303,1.9266819174226169
1620.8310788458712,180.83107884587116,0.0,1779.0715588700577,522041.72803490085,830.241697028163,326.6306701149818,136838.33547416673,1.4597178678220502,29.323540845934204,362.270897605921,0.999600023884522,1257.2881502134567,697.9514981717597,0.03399612800159874,930.6574800984749,0.7402101737302401,1.926601067831269
1621.3892645614462,181.38926456144623,0.0,1778.0262690289799,520799.4056661362,829.9977577893078,327.02663167165815,137419.80891933572,1.4641457876889568,30.5937159710044,362.49041450178,0.999600023884522,1258.7088478967698,698.3457189083381,0.03557629141351187,931.6822162251117,0.740188819504923,1.926521891256545
1621.9477138101167,181.94771381011674,0.0,1776.9625543604532,519524.97608874575,829.7494451260318,327.44010347326804,138028.87781254036,1.4687781105253377,31.888367878007642,362.71949709873485,0.999600023884522,1260.1991729577799,698.7590210956076,0.03719911469361635,932.7590694845119,0.7401679746347222,1.9264446126682857
1622.5065211358499,182.50652113584988,0.0,1775.879279575109,518216.698504435,829.4964899692922,327.87155129888544,138666.47971392775,1.473621190945424,33.206592103438524,362.9583850965454,0.999600023884522,1261.7611940078932,699.1919440456663,0.03886460755480182,933.8896427090078,0.74014769763411,1.9263694482762377
1623.065785707906,183.0657857079059,0.0,1774.7752791665591,516872.8055258987,829.2386157874483,328.26202419678856,139245.33915081777,1.4780125691517245,34.38286025643816,363.1744502608487,0.999600023884522,1263.1895227972175,699.5875789404654,0.040361216785877396,934.9274986004289,0.7401324043047139,1.9263127635713064
1623.6256130721817,183.62561307218175,0.0,1773.6531694160149,515498.6514159419,828.9764293936439,328.66840232601953,139849.6081926484,1.4825911506375757,35.571920439418506,363.3991800411699,0.999600023884522,1264.6814408591379,700.0005887575188,0.041886380826780256,936.0130385331183,0.7401176361829547,1.926258030296642
1624.186117280456,184.18611728045607,0.0,1772.5119931226184,514092.88133891905,828.7097029330347,329.0927060452078,140482.5283113903,1.4873807664898173,36.77612216478239,363.6336745805654,0.999600023884522,1266.2443436685883,700.4329881968686,0.04344424115753373,937.1516376233805,0.7401033160063295,1.9262049616410954
1624.7474234730196,184.74742347301958,0.0,1771.3506739189347,512653.9577978251,828.4381803187799,329.5359019660529,141145.81124869705,1.4923935413516274,37.99444621387502,363.8784486747739,0.999600023884522,1267.8819940357746,700.8857814146046,0.045034733887947744,938.3460920697216,0.7400894535010214,1.9261535932320082
1625.3093661627192,185.30936616271924,0.0,1770.1680821325933,511180.2927460714,828.16159257857,329.99884368956003,141841.0310435706,1.497640460903556,39.22506877056829,364.1339525428317,0.999600023884522,1269.5977721233874,701.3598625593045,0.046656848388710655,939.5989284338273,0.7400760690233089,1.9261040000844363
1625.8720273307983,185.87202733079835,0.0,1768.9640187417476,509671.07495834125,827.8798880643799,330.4827548101466,142570.35255857493,1.5031368598763923,40.466644827256445,364.4008382025444,0.999600023884522,1271.3965353195497,701.8565292205806,0.04831031212448776,940.9137805094031,0.7400631937957233,1.9260562974623805
1626.4355097807495,186.4355097807495,0.0,1767.7372202115969,508124.845409753,827.5927657797544,330.98904938457383,143336.27226830315,1.5089004334954104,41.71770414565226,364.6798596614869,0.999600023884522,1273.2834769300446,702.3771658706921,0.04999483094921945,942.2944275454707,0.7400507778655807,1.926010299890627
1626.9999286510547,186.9999286510547,0.0,1766.4865572686056,506540.0748605068,827.2999556471167,331.5193623552082,144141.67368017626,1.5149516252294066,42.97664152002901,364.9718890467082,0.999600023884522,1275.264723021544,702.9234075876954,0.05171009792773356,943.7453606663357,0.7400387885193562,1.9259658858212418
1627.565414936382,187.565414936382,0.0,1765.210852281921,504915.18212760694,827.0011757649625,332.0755854021211,144989.89331016396,1.5213140866026647,44.24171003710296,365.27793557039854,0.999600023884522,1277.3473168538342,703.497134262122,0.053455809757658575,945.2717314517131,0.7400271789664548,1.9259228816095295
1628.132119912811,188.13211991281105,0.0,1763.9088532294795,503248.5191508513,826.6961262663336,332.6599068855395,145884.79577521284,1.528015196372582,45.511010261597995,365.5991665562297,0.999600023884522,1279.5393511155814,704.1005053184751,0.055231682170086074,946.8794442300419,0.7400158841574461,1.925881046039484
1628.700220648114,188.70022064811405,0.0,1762.5792151888925,501538.3514802601,826.3844849251083,339.3046554207632,156340.96220859428,1.605465825176648,63.260127166055334,369.23246139534194,0.999600023884522,1302.8771730212395,710.4926183199086,0.08066316291354665,963.5725176004763,0.7395727989968922,1.9242420225863486
1629.2699268614965,189.26992686149651,0.0,1760.7759256510753,498973.2512409375,825.9616409940048,340.06310844650426,157567.53361693255,1.6144526793356775,64.83542975199937,369.6449065979476,0.999600023884522,1305.9188092074235,711.3214762872103,0.08313460445358291,965.8557007609193,0.7395985829678858,1.9243372858398256
1629.8414894596492,189.8414894596492,0.0,1758.9251400975945,496337.01945153176,825.527434753572,340.8538609277139,158853.6426674913,1.6238543147853544,66.39907163627943,370.0744267316447,0.999600023884522,1309.0950844066588,712.1859942833473,0.08563537261417714,968.2412234789449,0.7396263533582785,1.9244399040838913
